Metric,Value,Timestamp
temperature,29,2022-06-09T06:18:11.000Z
temperature,62,2022-06-06T19:48:53.000Z
precipitation,10,2022-06-07T03:01:05.000Z
precipitation,48,2022-06-01T08:11:29.000Z
temperature,38,2022-06-07T09:46:49.000Z
precipitation,20,2022-06-03T18:58:22.000Z
precipitation,83,2022-06-03T06:00:40.000Z
precipitation,98,2022-06-02T22:15:57.000Z
temperature,44,2022-06-02T11:40:32.000Z
temperature,93,2022-06-04T16:19:04.000Z
precipitation,90,2022-06-07T19:52:36.000Z
temperature,10,2022-06-08T08:26:25.000Z
temperature,94,2022-06-06T02:23:16.000Z
temperature,1,2022-06-08T13:19:39.000Z
precipitation,40,2022-06-03T03:49:52.000Z
precipitation,86,2022-06-04T19:16:47.000Z
precipitation,59,2022-06-03T22:37:49.000Z
precipitation,47,2022-06-08T18:50:33.000Z
temperature,97,2022-06-05T08:03:54.000Z
temperature,93,2022-06-08T20:19:33.000Z
temperature,23,2022-06-07T08:32:11.000Z
temperature,70,2022-06-06T11:41:00.000Z
precipitation,98,2022-06-02T10:28:47.000Z
temperature,26,2022-06-07T22:53:17.000Z
temperature,9,2022-06-01T23:18:12.000Z
temperature,87,2022-06-08T17:16:06.000Z
precipitation,84,2022-06-03T03:47:04.000Z
temperature,66,2022-06-08T15:50:48.000Z
temperature,32,2022-06-02T19:45:28.000Z
temperature,64,2022-06-05T16:48:23.000Z
precipitation,66,2022-06-02T12:37:37.000Z
temperature,31,2022-06-05T07:47:44.000Z
temperature,84,2022-06-06T14:56:51.000Z
precipitation,18,2022-06-06T11:46:31.000Z
precipitation,86,2022-06-01T22:35:19.000Z
precipitation,65,2022-06-06T15:25:52.000Z
temperature,21,2022-06-03T17:57:13.000Z
precipitation,58,2022-06-08T13:54:49.000Z
temperature,45,2022-06-02T19:31:19.000Z
precipitation,5,2022-06-04T12:39:53.000Z
precipitation,28,2022-06-04T23:52:40.000Z
temperature,56,2022-06-09T07:44:31.000Z
temperature,60,2022-06-04T08:20:31.000Z
precipitation,37,2022-06-08T21:49:15.000Z
precipitation,45,2022-06-04T08:01:03.000Z
precipitation,76,2022-06-03T23:52:56.000Z
precipitation,59,2022-06-04T00:02:28.000Z
precipitation,6,2022-06-03T05:18:28.000Z
precipitation,85,2022-06-05T21:46:28.000Z
precipitation,91,2022-06-06T23:20:11.000Z
precipitation,91,2022-06-07T04:28:27.000Z
precipitation,62,2022-06-06T09:23:13.000Z
precipitation,44,2022-06-02T21:54:19.000Z
temperature,96,2022-06-09T14:14:15.000Z
precipitation,16,2022-06-03T04:48:12.000Z
precipitation,38,2022-06-04T18:40:08.000Z
temperature,80,2022-06-07T11:51:06.000Z
temperature,1,2022-06-06T21:24:33.000Z
precipitation,77,2022-06-09T21:09:45.000Z
temperature,99,2022-06-01T09:28:55.000Z
precipitation,86,2022-06-05T04:16:16.000Z
temperature,64,2022-06-08T19:59:13.000Z
temperature,35,2022-06-03T10:29:24.000Z
precipitation,85,2022-06-01T07:26:44.000Z
temperature,17,2022-06-09T03:20:45.000Z
temperature,94,2022-06-05T18:46:25.000Z
temperature,73,2022-06-03T10:21:11.000Z
precipitation,97,2022-06-05T01:13:45.000Z
temperature,16,2022-06-08T16:45:09.000Z
temperature,38,2022-06-04T09:54:51.000Z
precipitation,31,2022-06-08T08:32:22.000Z
temperature,13,2022-06-02T20:13:54.000Z
temperature,64,2022-06-03T17:21:58.000Z
temperature,28,2022-06-08T23:15:17.000Z
precipitation,26,2022-06-08T01:55:19.000Z
precipitation,71,2022-06-04T04:03:26.000Z
temperature,56,2022-06-01T23:35:13.000Z
precipitation,13,2022-06-06T01:03:00.000Z
temperature,95,2022-06-07T05:20:27.000Z
precipitation,74,2022-06-07T16:48:55.000Z
precipitation,87,2022-06-03T20:03:56.000Z
temperature,83,2022-06-01T00:46:59.000Z
temperature,7,2022-06-07T16:51:57.000Z
precipitation,96,2022-06-09T15:48:54.000Z
precipitation,33,2022-06-09T21:11:41.000Z
precipitation,10,2022-06-05T01:09:43.000Z
temperature,12,2022-06-01T20:30:39.000Z
temperature,88,2022-06-08T19:37:35.000Z
temperature,4,2022-06-09T17:59:06.000Z
temperature,82,2022-06-09T05:02:49.000Z
precipitation,38,2022-06-01T02:27:56.000Z
temperature,45,2022-06-01T20:21:49.000Z
precipitation,65,2022-06-08T01:15:17.000Z
temperature,72,2022-06-05T09:09:42.000Z
temperature,90,2022-06-04T11:27:44.000Z
precipitation,5,2022-06-01T00:39:16.000Z
precipitation,90,2022-06-01T02:57:34.000Z
precipitation,96,2022-06-02T07:35:26.000Z
precipitation,64,2022-06-05T12:23:41.000Z
temperature,92,2022-06-05T17:55:20.000Z
temperature,12,2022-06-01T01:08:24.000Z
temperature,69,2022-06-08T19:38:23.000Z
precipitation,55,2022-06-09T04:56:32.000Z
precipitation,41,2022-06-06T20:24:54.000Z
precipitation,96,2022-06-02T15:01:57.000Z
precipitation,40,2022-06-09T05:57:26.000Z
temperature,58,2022-06-09T17:30:32.000Z
precipitation,90,2022-06-09T23:18:30.000Z
temperature,51,2022-06-01T20:41:56.000Z
precipitation,67,2022-06-04T21:57:30.000Z
precipitation,6,2022-06-07T15:09:51.000Z
precipitation,73,2022-06-07T22:01:54.000Z
temperature,91,2022-06-08T10:57:20.000Z
temperature,78,2022-06-03T17:01:17.000Z
temperature,68,2022-06-04T12:38:18.000Z
precipitation,23,2022-06-09T08:34:07.000Z
temperature,27,2022-06-07T11:21:32.000Z
precipitation,96,2022-06-04T16:28:56.000Z
precipitation,49,2022-06-07T23:31:31.000Z
precipitation,13,2022-06-05T23:19:26.000Z
precipitation,47,2022-06-06T23:10:26.000Z
precipitation,64,2022-06-03T23:29:45.000Z
precipitation,13,2022-06-01T16:14:54.000Z
precipitation,78,2022-06-03T05:19:35.000Z
temperature,62,2022-06-02T10:36:51.000Z
precipitation,32,2022-06-02T01:03:00.000Z
temperature,16,2022-06-06T07:23:12.000Z
precipitation,78,2022-06-04T19:39:06.000Z
precipitation,53,2022-06-08T03:58:08.000Z
precipitation,19,2022-06-09T23:58:35.000Z
temperature,19,2022-06-04T04:08:52.000Z
temperature,22,2022-06-08T01:19:54.000Z
precipitation,37,2022-06-01T17:46:39.000Z
temperature,14,2022-06-08T03:37:55.000Z
precipitation,76,2022-06-08T17:51:13.000Z
temperature,85,2022-06-03T00:36:31.000Z
temperature,44,2022-06-01T21:06:08.000Z
precipitation,88,2022-06-08T01:14:37.000Z
temperature,14,2022-06-04T06:13:02.000Z
precipitation,84,2022-06-02T06:19:44.000Z
precipitation,29,2022-06-05T07:00:39.000Z
precipitation,47,2022-06-06T19:39:50.000Z
precipitation,4,2022-06-05T15:37:50.000Z
precipitation,95,2022-06-06T20:11:30.000Z
temperature,99,2022-06-03T06:31:40.000Z
temperature,24,2022-06-02T02:21:08.000Z
temperature,67,2022-06-09T00:34:39.000Z
temperature,71,2022-06-01T21:36:09.000Z
precipitation,5,2022-06-03T21:51:01.000Z
precipitation,88,2022-06-03T11:51:02.000Z
precipitation,19,2022-06-01T15:02:28.000Z
precipitation,48,2022-06-09T08:16:01.000Z
temperature,16,2022-06-05T09:48:45.000Z
temperature,17,2022-06-02T04:34:06.000Z
temperature,32,2022-06-05T15:26:19.000Z
precipitation,35,2022-06-03T06:17:20.000Z
precipitation,81,2022-06-06T19:03:49.000Z
precipitation,23,2022-06-07T05:04:53.000Z
temperature,99,2022-06-03T15:27:29.000Z
precipitation,37,2022-06-02T09:12:03.000Z
temperature,41,2022-06-07T16:32:16.000Z
temperature,71,2022-06-05T20:50:44.000Z
precipitation,6,2022-06-08T04:12:42.000Z
temperature,47,2022-06-06T10:03:07.000Z
temperature,87,2022-06-04T00:53:57.000Z
precipitation,18,2022-06-09T09:17:39.000Z
precipitation,59,2022-06-02T12:14:13.000Z
temperature,90,2022-06-01T14:48:11.000Z
temperature,1,2022-06-05T12:53:09.000Z
precipitation,61,2022-06-04T02:40:08.000Z
precipitation,32,2022-06-08T08:49:57.000Z
precipitation,88,2022-06-09T00:28:39.000Z
temperature,3,2022-06-06T10:45:56.000Z
precipitation,65,2022-06-07T10:57:25.000Z
precipitation,71,2022-06-04T06:26:27.000Z
precipitation,77,2022-06-08T10:16:52.000Z
temperature,30,2022-06-07T06:35:55.000Z
temperature,18,2022-06-06T02:25:09.000Z
temperature,9,2022-06-08T12:04:55.000Z
precipitation,28,2022-06-09T20:55:27.000Z
temperature,17,2022-06-01T13:21:23.000Z
temperature,52,2022-06-02T01:53:17.000Z
temperature,63,2022-06-09T05:25:34.000Z
precipitation,42,2022-06-04T20:31:00.000Z
precipitation,71,2022-06-03T01:11:02.000Z
precipitation,96,2022-06-09T13:02:12.000Z
precipitation,72,2022-06-09T09:04:14.000Z
temperature,84,2022-06-08T10:27:01.000Z
precipitation,41,2022-06-06T10:54:00.000Z
precipitation,62,2022-06-03T00:32:07.000Z
temperature,95,2022-06-05T13:07:10.000Z
temperature,65,2022-06-05T07:15:23.000Z
temperature,94,2022-06-02T15:12:11.000Z
temperature,17,2022-06-03T00:47:00.000Z
precipitation,64,2022-06-06T17:40:25.000Z
precipitation,31,2022-06-03T23:48:53.000Z
precipitation,73,2022-06-05T20:25:11.000Z
precipitation,74,2022-06-05T14:18:17.000Z
temperature,2,2022-06-03T09:11:53.000Z
temperature,48,2022-06-08T13:31:16.000Z
precipitation,1,2022-06-05T17:23:59.000Z
precipitation,14,2022-06-05T10:21:52.000Z
precipitation,81,2022-06-08T14:52:08.000Z
precipitation,69,2022-06-09T04:56:08.000Z
precipitation,49,2022-06-09T10:15:03.000Z
temperature,41,2022-06-09T10:25:21.000Z
precipitation,54,2022-06-02T06:38:18.000Z
temperature,67,2022-06-03T02:12:02.000Z
temperature,48,2022-06-06T03:22:35.000Z
temperature,99,2022-06-04T01:38:20.000Z
precipitation,16,2022-06-02T14:58:40.000Z
precipitation,2,2022-06-06T15:27:25.000Z
temperature,52,2022-06-07T15:04:51.000Z
temperature,1,2022-06-07T08:08:57.000Z
precipitation,32,2022-06-03T02:50:38.000Z
temperature,98,2022-06-02T18:40:03.000Z
precipitation,80,2022-06-09T19:43:07.000Z
precipitation,46,2022-06-05T23:53:43.000Z
precipitation,33,2022-06-05T13:28:05.000Z
temperature,85,2022-06-09T21:49:37.000Z
temperature,75,2022-06-03T17:21:11.000Z
temperature,21,2022-06-04T04:46:13.000Z
temperature,59,2022-06-06T21:11:31.000Z
temperature,3,2022-06-09T17:49:02.000Z
temperature,52,2022-06-07T07:04:11.000Z
precipitation,64,2022-06-01T05:24:56.000Z
precipitation,39,2022-06-05T02:09:18.000Z
precipitation,34,2022-06-03T21:51:19.000Z
temperature,31,2022-06-05T08:00:48.000Z
temperature,88,2022-06-09T02:18:58.000Z
precipitation,49,2022-06-07T16:04:56.000Z
precipitation,82,2022-06-07T11:57:43.000Z
precipitation,54,2022-06-05T08:11:05.000Z
temperature,43,2022-06-02T04:58:44.000Z
temperature,37,2022-06-08T13:44:05.000Z
temperature,69,2022-06-05T23:51:42.000Z
precipitation,6,2022-06-07T07:36:45.000Z
precipitation,26,2022-06-03T04:54:48.000Z
temperature,58,2022-06-05T06:57:52.000Z
precipitation,100,2022-06-07T04:57:45.000Z
precipitation,77,2022-06-01T15:52:39.000Z
temperature,63,2022-06-01T16:06:29.000Z
precipitation,93,2022-06-01T16:46:12.000Z
temperature,29,2022-06-04T18:08:32.000Z
precipitation,74,2022-06-01T02:42:57.000Z
temperature,55,2022-06-02T03:15:51.000Z
temperature,35,2022-06-08T14:34:07.000Z
precipitation,53,2022-06-01T12:20:09.000Z
precipitation,79,2022-06-06T00:52:39.000Z
temperature,38,2022-06-09T13:16:34.000Z
temperature,47,2022-06-09T08:43:22.000Z
temperature,46,2022-06-08T11:30:40.000Z
temperature,74,2022-06-01T13:43:27.000Z
precipitation,44,2022-06-03T09:07:08.000Z
temperature,19,2022-06-07T07:43:56.000Z
temperature,50,2022-06-04T02:10:48.000Z
temperature,55,2022-06-04T20:04:45.000Z
precipitation,88,2022-06-07T00:01:48.000Z
precipitation,82,2022-06-05T02:36:05.000Z
precipitation,32,2022-06-05T21:52:42.000Z
temperature,99,2022-06-01T06:15:08.000Z
precipitation,48,2022-06-04T20:01:15.000Z
precipitation,38,2022-06-02T22:27:26.000Z
precipitation,72,2022-06-09T08:04:48.000Z
temperature,35,2022-06-04T14:49:05.000Z
temperature,68,2022-06-08T07:41:34.000Z
precipitation,8,2022-06-07T18:37:26.000Z
precipitation,47,2022-06-01T12:20:54.000Z
temperature,51,2022-06-09T08:45:54.000Z
precipitation,5,2022-06-01T07:59:01.000Z
temperature,53,2022-06-04T09:25:52.000Z
temperature,48,2022-06-05T01:28:53.000Z
precipitation,25,2022-06-07T19:08:11.000Z
temperature,6,2022-06-07T15:14:19.000Z
temperature,68,2022-06-07T13:39:28.000Z
temperature,37,2022-06-06T17:19:00.000Z
precipitation,38,2022-06-02T13:25:44.000Z
precipitation,61,2022-06-09T17:59:46.000Z
precipitation,67,2022-06-06T09:05:02.000Z
precipitation,38,2022-06-04T12:08:04.000Z
precipitation,85,2022-06-05T17:09:10.000Z
temperature,60,2022-06-06T10:55:46.000Z
temperature,34,2022-06-03T07:23:22.000Z
temperature,20,2022-06-08T21:01:51.000Z
temperature,84,2022-06-07T12:34:35.000Z
precipitation,75,2022-06-09T09:06:30.000Z
precipitation,8,2022-06-09T18:03:34.000Z
temperature,79,2022-06-06T23:30:29.000Z
temperature,75,2022-06-08T00:25:50.000Z
precipitation,94,2022-06-03T22:46:03.000Z
temperature,88,2022-06-08T20:47:37.000Z
precipitation,45,2022-06-01T02:05:16.000Z
temperature,47,2022-06-02T11:56:57.000Z
temperature,48,2022-06-05T19:40:31.000Z
temperature,72,2022-06-09T14:39:20.000Z
precipitation,23,2022-06-08T20:59:07.000Z
temperature,40,2022-06-05T07:51:14.000Z
precipitation,86,2022-06-07T14:13:46.000Z
precipitation,54,2022-06-09T19:52:07.000Z
temperature,91,2022-06-07T13:50:35.000Z
temperature,72,2022-06-05T04:11:29.000Z
precipitation,43,2022-06-08T11:19:16.000Z
temperature,63,2022-06-07T08:22:14.000Z
temperature,68,2022-06-01T17:09:37.000Z
temperature,69,2022-06-09T02:24:35.000Z
temperature,85,2022-06-05T08:30:50.000Z
temperature,57,2022-06-08T17:20:32.000Z
temperature,86,2022-06-04T05:09:23.000Z
precipitation,89,2022-06-08T10:43:00.000Z
temperature,81,2022-06-07T11:42:46.000Z
precipitation,16,2022-06-08T02:31:01.000Z
temperature,26,2022-06-05T00:47:58.000Z
precipitation,41,2022-06-09T09:31:00.000Z
precipitation,40,2022-06-02T00:03:46.000Z
precipitation,6,2022-06-09T16:17:52.000Z
temperature,37,2022-06-08T04:11:53.000Z
precipitation,35,2022-06-03T02:49:44.000Z
precipitation,13,2022-06-06T07:31:13.000Z
temperature,93,2022-06-08T12:30:51.000Z
temperature,90,2022-06-08T16:51:29.000Z
precipitation,5,2022-06-07T17:18:32.000Z
precipitation,60,2022-06-08T22:14:26.000Z
temperature,43,2022-06-09T08:50:31.000Z
temperature,81,2022-06-09T14:38:32.000Z
precipitation,52,2022-06-01T18:08:49.000Z
precipitation,22,2022-06-09T13:03:22.000Z
precipitation,40,2022-06-05T14:40:16.000Z
temperature,47,2022-06-09T18:41:40.000Z
temperature,54,2022-06-03T09:24:08.000Z
temperature,56,2022-06-07T21:24:53.000Z
temperature,35,2022-06-03T14:50:30.000Z
temperature,60,2022-06-02T02:57:29.000Z
precipitation,92,2022-06-02T09:00:54.000Z
precipitation,13,2022-06-06T14:47:29.000Z
temperature,39,2022-06-08T09:21:03.000Z
precipitation,76,2022-06-05T07:04:27.000Z
temperature,96,2022-06-09T08:27:55.000Z
temperature,50,2022-06-02T06:16:16.000Z
precipitation,36,2022-06-05T20:21:36.000Z
temperature,40,2022-06-07T20:27:07.000Z
temperature,78,2022-06-02T15:23:31.000Z
precipitation,29,2022-06-03T09:35:43.000Z
temperature,3,2022-06-05T22:48:02.000Z
precipitation,96,2022-06-06T13:30:44.000Z
temperature,86,2022-06-02T22:52:12.000Z
temperature,75,2022-06-06T12:16:31.000Z
precipitation,83,2022-06-03T11:20:42.000Z
precipitation,46,2022-06-04T07:35:22.000Z
temperature,87,2022-06-01T20:43:29.000Z
precipitation,24,2022-06-02T08:29:11.000Z
precipitation,47,2022-06-04T03:44:26.000Z
precipitation,29,2022-06-02T18:03:04.000Z
temperature,80,2022-06-04T15:25:13.000Z
precipitation,36,2022-06-08T17:57:33.000Z
temperature,53,2022-06-06T06:44:59.000Z
precipitation,81,2022-06-05T18:13:31.000Z
temperature,93,2022-06-03T00:36:32.000Z
precipitation,23,2022-06-01T15:27:36.000Z
precipitation,92,2022-06-09T22:12:21.000Z
precipitation,67,2022-06-01T04:29:43.000Z
temperature,71,2022-06-01T04:29:19.000Z
temperature,18,2022-06-02T20:29:31.000Z
precipitation,22,2022-06-08T19:05:01.000Z
temperature,68,2022-06-09T14:23:41.000Z
temperature,20,2022-06-08T16:18:54.000Z
temperature,38,2022-06-01T15:46:16.000Z
temperature,73,2022-06-01T03:51:33.000Z
temperature,31,2022-06-09T08:10:54.000Z
precipitation,81,2022-06-06T13:51:59.000Z
precipitation,28,2022-06-03T17:14:47.000Z
precipitation,81,2022-06-08T06:51:23.000Z
precipitation,56,2022-06-01T08:58:48.000Z
precipitation,75,2022-06-09T23:22:38.000Z
precipitation,78,2022-06-01T19:26:17.000Z
temperature,63,2022-06-04T20:27:45.000Z
temperature,61,2022-06-08T12:18:59.000Z
temperature,58,2022-06-04T14:28:12.000Z
temperature,47,2022-06-01T04:19:17.000Z
precipitation,56,2022-06-08T12:13:54.000Z
precipitation,80,2022-06-08T23:27:11.000Z
precipitation,49,2022-06-04T10:52:51.000Z
temperature,34,2022-06-03T01:25:10.000Z
precipitation,93,2022-06-09T13:20:28.000Z
precipitation,99,2022-06-05T10:10:45.000Z
temperature,44,2022-06-05T16:56:43.000Z
precipitation,58,2022-06-07T20:39:04.000Z
temperature,35,2022-06-04T07:33:05.000Z
precipitation,31,2022-06-06T03:41:52.000Z
temperature,63,2022-06-03T21:14:59.000Z
precipitation,63,2022-06-03T17:43:17.000Z
temperature,92,2022-06-07T21:14:40.000Z
precipitation,32,2022-06-08T10:11:28.000Z
precipitation,52,2022-06-05T09:17:07.000Z
precipitation,93,2022-06-02T04:31:04.000Z
temperature,29,2022-06-05T06:12:57.000Z
temperature,78,2022-06-08T20:08:02.000Z
temperature,3,2022-06-02T07:49:41.000Z
precipitation,88,2022-06-06T16:09:09.000Z
precipitation,5,2022-06-01T20:08:55.000Z
temperature,38,2022-06-08T21:57:25.000Z
temperature,58,2022-06-05T01:45:15.000Z
precipitation,48,2022-06-04T22:37:15.000Z
precipitation,99,2022-06-08T22:25:02.000Z
precipitation,92,2022-06-04T13:26:29.000Z
temperature,25,2022-06-06T00:20:19.000Z
temperature,64,2022-06-09T05:39:28.000Z
precipitation,89,2022-06-01T12:33:16.000Z
temperature,41,2022-06-05T21:32:53.000Z
precipitation,89,2022-06-07T19:07:11.000Z
temperature,35,2022-06-07T05:12:16.000Z
temperature,63,2022-06-08T08:07:01.000Z
temperature,77,2022-06-07T17:00:52.000Z
temperature,69,2022-06-06T11:12:41.000Z
precipitation,99,2022-06-08T20:55:21.000Z
precipitation,71,2022-06-07T18:28:31.000Z
precipitation,74,2022-06-03T03:15:02.000Z
temperature,57,2022-06-05T01:00:28.000Z
temperature,16,2022-06-07T14:37:33.000Z
temperature,49,2022-06-05T02:55:49.000Z
precipitation,88,2022-06-01T03:05:40.000Z
precipitation,98,2022-06-08T13:56:53.000Z
precipitation,21,2022-06-05T06:20:14.000Z
temperature,74,2022-06-02T16:15:11.000Z
precipitation,21,2022-06-03T06:36:26.000Z
precipitation,54,2022-06-03T14:00:32.000Z
temperature,3,2022-06-03T03:27:19.000Z
precipitation,94,2022-06-09T02:11:50.000Z
temperature,82,2022-06-08T14:48:20.000Z
precipitation,31,2022-06-08T21:53:42.000Z
precipitation,13,2022-06-03T11:17:09.000Z
precipitation,64,2022-06-08T05:15:42.000Z
temperature,100,2022-06-08T23:10:22.000Z
precipitation,54,2022-06-09T20:58:35.000Z
temperature,12,2022-06-03T04:21:30.000Z
temperature,52,2022-06-01T05:55:33.000Z
temperature,9,2022-06-01T15:42:06.000Z
precipitation,23,2022-06-02T17:11:10.000Z
precipitation,66,2022-06-09T07:28:49.000Z
precipitation,32,2022-06-09T19:30:25.000Z
precipitation,3,2022-06-06T08:00:55.000Z
temperature,73,2022-06-01T18:23:45.000Z
precipitation,68,2022-06-08T01:41:15.000Z
temperature,54,2022-06-05T02:37:51.000Z
temperature,34,2022-06-07T11:33:39.000Z
temperature,43,2022-06-05T14:24:16.000Z
temperature,65,2022-06-07T12:53:16.000Z
precipitation,90,2022-06-06T09:53:02.000Z
precipitation,70,2022-06-04T19:28:05.000Z
precipitation,7,2022-06-07T19:47:50.000Z
precipitation,100,2022-06-05T06:05:47.000Z
precipitation,31,2022-06-03T22:17:38.000Z
precipitation,12,2022-06-07T14:10:26.000Z
temperature,53,2022-06-03T18:10:59.000Z
precipitation,39,2022-06-04T22:39:57.000Z
temperature,53,2022-06-06T07:47:09.000Z
precipitation,51,2022-06-01T16:48:03.000Z
precipitation,16,2022-06-03T08:48:18.000Z
precipitation,2,2022-06-05T14:41:57.000Z
precipitation,63,2022-06-08T09:07:44.000Z
temperature,36,2022-06-06T08:58:08.000Z
temperature,53,2022-06-05T19:54:54.000Z
precipitation,67,2022-06-04T21:56:35.000Z
precipitation,98,2022-06-07T10:16:40.000Z
temperature,66,2022-06-08T09:12:51.000Z
precipitation,62,2022-06-04T15:25:15.000Z
precipitation,83,2022-06-08T06:23:42.000Z
precipitation,98,2022-06-06T04:53:16.000Z
temperature,67,2022-06-07T13:07:44.000Z
precipitation,31,2022-06-07T20:42:18.000Z
temperature,77,2022-06-05T12:02:30.000Z
precipitation,16,2022-06-04T13:59:55.000Z
precipitation,59,2022-06-08T04:07:33.000Z
precipitation,15,2022-06-05T18:03:10.000Z
precipitation,32,2022-06-08T11:04:34.000Z
temperature,35,2022-06-01T05:48:11.000Z
temperature,12,2022-06-06T22:59:07.000Z
temperature,98,2022-06-09T20:19:48.000Z
temperature,30,2022-06-03T19:16:44.000Z
precipitation,89,2022-06-02T08:01:57.000Z
precipitation,60,2022-06-03T23:38:55.000Z
precipitation,6,2022-06-08T19:26:31.000Z
temperature,41,2022-06-03T22:42:52.000Z
precipitation,17,2022-06-06T06:37:25.000Z
precipitation,8,2022-06-01T19:43:34.000Z
precipitation,81,2022-06-07T02:17:13.000Z
temperature,11,2022-06-09T12:10:24.000Z
temperature,10,2022-06-05T12:32:22.000Z
precipitation,9,2022-06-05T23:17:41.000Z
temperature,62,2022-06-08T10:46:13.000Z
temperature,2,2022-06-08T11:10:54.000Z
temperature,42,2022-06-08T06:17:06.000Z
temperature,80,2022-06-09T11:20:02.000Z
precipitation,64,2022-06-07T03:23:36.000Z
precipitation,18,2022-06-06T07:38:03.000Z
temperature,86,2022-06-01T00:26:39.000Z
precipitation,47,2022-06-09T20:29:21.000Z
precipitation,96,2022-06-07T17:13:27.000Z
precipitation,57,2022-06-03T01:46:11.000Z
precipitation,35,2022-06-02T15:47:11.000Z
temperature,67,2022-06-07T15:49:10.000Z
temperature,54,2022-06-06T03:56:20.000Z
precipitation,5,2022-06-09T02:08:29.000Z
precipitation,86,2022-06-04T08:59:34.000Z
temperature,26,2022-06-09T21:03:39.000Z
precipitation,88,2022-06-03T18:13:38.000Z
